country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2006,1.91,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2007,1.93,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2008,1.89,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2009,1.86,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2010,1.81,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2011,1.86,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2012,1.8,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2013,1.66,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2014,1.47,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2015,1.46,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2016,1.44,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2017,1.39,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2018,1.22,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2019,0.95,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2020,0.83,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2021,0.69,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2022,0.62,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2000,1.7,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2001,1.8,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2002,1.88,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2003,1.97,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2004,2.02,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2005,2.03,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2006,1.94,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2007,1.96,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2008,1.92,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2009,1.88,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2010,1.83,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2011,1.88,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2012,1.82,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2013,1.68,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2014,1.49,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2015,1.47,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2016,1.46,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2017,1.41,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2018,1.23,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2019,0.96,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2020,0.84,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2021,0.7,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2022,0.62,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2000,1.69,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2001,1.79,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2002,1.87,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2003,1.95,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2004,2,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2005,2.02,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2006,1.93,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2007,1.94,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2008,1.9,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2009,1.87,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2010,1.82,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2011,1.87,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2012,1.81,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2013,1.67,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2014,1.48,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2015,1.46,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2016,1.45,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2017,1.4,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2018,1.23,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2019,0.96,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2020,0.83,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2021,0.7,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Angola,AO,AGO,24,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2022,0.62,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Azerbaijan,AZ,AZE,31,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2000,0.03,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Azerbaijan,AZ,AZE,31,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2001,0.03,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Azerbaijan,AZ,AZE,31,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2002,0.04,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Azerbaijan,AZ,AZE,31,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2003,0.04,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Azerbaijan,AZ,AZE,31,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2004,0.05,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Azerbaijan,AZ,AZE,31,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2005,0.05,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Azerbaijan,AZ,AZE,31,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2006,0.05,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Azerbaijan,AZ,AZE,31,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2007,0.05,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Azerbaijan,AZ,AZE,31,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2008,0.05,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Azerbaijan,AZ,AZE,31,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2009,0.05,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Azerbaijan,AZ,AZE,31,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2010,0.05,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
